시도,지역,기관유형,기관명,주소,대표전화,홈페이지,모집영역
인천,,교육청영재교육원,인천광역시교육청영어영재교육원,"인천 남동구 에코중앙로 130 (논현동, 미추홀외국어고등학교) ",032-442-0963,http://www.mch.icehs.kr/,"외국어,"
인천,,교육청영재교육원,인천광역시교육청예술영재교육원,"인천 중구 자유공원로 12 (인현동, 인천학생교육문화회관) 인천광역시교육청학생교육문화회관",032-760-3400,http://www.iecs.go.kr/,"음악,문화,미술,"
인천,,교육청영재교육원,인천광역시교육청융합영재교육원,"인천 연수구 아카데미로 192 (송도동, 인천과학예술영재학교) ",032-890-6700,http://iasa.icehs.kr/main.do,"수.과학,"
인천,,교육청영재교육원,인천광역시교육청인문영재교육원,인천광역시 중구 영종대로277번길 74 -40 운서동 인천국제고등학교 인천국제고등학교,032-745-4530,http://iigc.icehs.kr/,"인문사회,"
인천,,교육청영재교육원,인천광역시교육청중등예술영재교육원,"인천 남동구 구월로115번길 36 (간석동, 인천예술고등학교) 인천예술고등학교",032-433-3145,http://inart.icehs.kr,"음악,문화,미술,"
인천,,교육청영재교육원,인천광역시교육청창의융합영재교육원,"인천 부평구 굴포로 194-9 (삼산동, 인천진산과학고등학교) 인천진산과학고등학교",032-508-8260,http://ijss.icehs.kr,"과학,정보과학,수학,"
인천,,대학영재교육원,경인교대계양영재교육원,인천광역시 계양구 계산로 62 계산동 경인교육대학교 과학관 105호,032-540-1451,http://www.geig.ac.kr,"과학,"
인천,,대학영재교육원,인천대사이버영재교육원,"인천 연수구 갯벌로 12 (송도동, 미추홀타워 별관B동) 601호",032-835-4977,https://www.isge.kr,"수.과학,"
인천,,대학영재교육원,재능대영재교육원,인천광역시 동구 재능로 178 송림동 재능대학 교육관 6층 영재교육원,032-890-7979,http://gifted.jeiu.ac.kr/,"수.과학,"
인천,남부,영재학급,관교중영재학급,인천광역시 남구 경원대로670번길 19 관교동 관교중학교 482번지,032-629-2900,http://kwangyo.icems.kr,"융합,"
인천,남부,영재학급,영화초영재학급,"인천 동구 우각로 39 (창영동, 영화국제관광고등학교, 영화초등학교) ",032-764-5131,http://younghwa.icees.kr/main.do,"융합,"
인천,남부,영재학급,용현여중영재학급,인천광역시 남구 낙섬동로 28 용현동 용현여자중학교 용현여자중학교,032-884-8461,http://www.yhg.icems.kr/,"수.과학,"
인천,남부,영재학급,용현중영재학급,인천광역시 남구 낙섬동로 16 용현동 용현중학교 낙섬동로 16 용현중학교,032-885-2509,http://www.yong.ms.kr/,"융합,"
인천,남부,영재학급,인성초영재학급,"인천 중구 신포로39번길 42 (송학동2가, 인성초등학교) 인성초등학교",032-772-2239,www.insung.icees.kr,"융합,"
인천,남부,영재학급,인주중영재학급,"인천 미추홀구 매소홀로 335 (학익동, 인주중학교) ",032-863-9314,http://inju.icems.kr,"융합,"
인천,남부,영재학급,인천경원초영재학급,인천광역시 남구 경인로 511 주안동 경원초등학교 인천경원초등학교,032-438-9321,http://igwon.icees.kr,"수.과학,"
인천,남부,영재학급,인천대화초영재학급,인천광역시 남구 석정로301번길 13 도화동 대화초등학교 석정로 301번길13,032-867-0046,http://daehwa.icees.kr/main.do,"수.과학,"
인천,남부,영재학급,인천도화초영재학급,"인천 남구 경인로 242 (도화동, 도화초등학교) 인천도화초등학교",032-874-2586,http://idohwaes.icees.kr/,"수.과학,"
인천,남부,영재학급,인천동명초영재학급,"인천 동구 송림로70번길 10 (송림동, 동명초등학교) 70번길 10",032-772-7549,http://211.114.50.19/,"수.과학,"
인천,남부,영재학급,인천백학조영재학급,"인천 미추홀구 매소홀로446번길 25 (학익동, 백학초등학교) ",032-868-6778,http://baekhak.icees.kr,"수.과학,"
인천,남부,영재학급,인천별빛초영재학급,인천 중구 은하수로 402 (운남동) 인천별빛초등학교,032-455-8700,https://starlight.icees.kr,"정보과학,"
인천,남부,영재학급,인천삼목초영재학급(단위),인천광역시 중구 신도시북로 42 운서동 인천삼목초등학교 2708-2,032-746-2812,http://sm.icees.kr/main.do,"수.과학,"
인천,남부,영재학급,인천삼목초영재학급(지역공동),"인천 중구 신도시북로 42 (운서동, 인천삼목초등학교) 남부발명교육센터",032-746-2812,http://sm.icees.kr/,"발명,"
인천,남부,영재학급,인천서림초영재학급,인천광역시 동구 금곡로 105 송림동 서림초등학교 인천서림초등학교,032-766-3327,https://www.i-seorim.es.kr/,"수.과학,"
인천,남부,영재학급,인천서화초영재학급,인천광역시 남구 송림로 250 도화동 서화초등학교,032-868-9234,http://www.shwa.icees.kr,"수.과학,"
인천,남부,영재학급,인천석암초영재학급,"인천 미추홀구 주안동로 46 (주안동, 석암초등학교) 인천석암초등학교",032-424-0143,http://seokam.icees.kr/main.do,"수.과학,"
인천,남부,영재학급,인천숭의초영재학급,"인천 남구 장천로 99 (숭의동, 숭의초등학교) 숭의초등학교",032-887-9011,http://www.soongwi.es.kr/,"수.과학,"
인천,남부,영재학급,인천승학초영재학급,"인천 미추홀구 주승로 259 (관교동, 승학초등학교) ",032-432-9775,http://shak26.icees.kr,"수.과학,"
인천,남부,영재학급,인천신광초영재학급,인천광역시 중구 인중로 63 신흥동3가 신광초등학교 인중로 63,032-882-0474,http://www.skes.icees.kr/,"융합,"
인천,남부,영재학급,인천신선초영재학급,인천광역시 중구 축항대로291번길 33 신흥동3가 신선초등학교 인천신선초등학교,032-650-0800,http://sinsun.icees.kr/,"수.과학,"
인천,남부,영재학급,인천신흥초영재학급,인천광역시 중구 제물량로 134 답동 인천신흥초등학교 인천신흥초등학교,032-629-0440,http://icsh.icees.kr,"융합,"
인천,남부,영재학급,인천연학초영재학급,인천광역시 남구 주승로 20 학익동 연학초등학교 ,032-873-1591,http://yeonhak.icees.kr,"수.과학,"
인천,남부,영재학급,인천영종초영재학급,"인천광역시 중구 하늘달빛로 133 중산동 영종초등학교 중산동, 인천영종초등학교",032-624-9880,http://yj.icees.kr,"수.과학,"
인천,남부,영재학급,인천용학초영재학급,"인천 미추홀구 용정공원로83번길 9 (용현동, 인천 용학초등학교) 인천용학초등학교",032-627-6300,http://yh.icees.kr,"융합,"
인천,남부,영재학급,인천용현남초영재학급,인천광역시 남구 매소홀로 133 용현동 인천용현남초등학교 매소홀로 133번지,032-884-8467,www.yhn.icees.kr,"융합,"
인천,남부,영재학급,인천용현초영재학급,인천광역시 남구 낙섬동로 83 용현동 용현초등학교 인천용현초등학교,032-629-0620,http://iyh.icees.kr/,"정보과학,"
인천,남부,영재학급,인천운남초영재학급,"인천 중구 운남서로 38 (운남동, 운남초등학교) 인천운남초등학교",032-746-2190,http://woonnam.icees.kr,"융합,"
인천,남부,영재학급,인천운서초영재학급,인천광역시 중구 운서2로 57 운서동 인천운서초등학교 인천운서초등학교,032-746-5095,http://unseo.icees.kr,"수.과학,"
인천,남부,영재학급,인천인주초영재학급,인천광역시 남구 매소홀로475번길 53 학익동 인주초등학교 매소홀로 475번지,032-875-2608,http://inju-i.icees.kr,"융합,"
인천,남부,영재학급,인천주안초영재학급,"인천 남구 남주길69번길 16 (주안동, 주안초등학교) 주안초등길 5",032-629-0245,http://www.juan.icees.kr/main.do,"융합,"
인천,남부,영재학급,인천중산초영재학급,"인천 중구 두미포로 100 (중산동, 인천중산초등학교) 인천중산초등학교",032-509-3600,http://ijse.icees.kr/,"수.과학,"
인천,남부,영재학급,인천하늘중영재학급,"인천 중구 찬들로284번길 16 (운남동, 인천하늘중학교) ",032-452-6100,http://haneul.icems.kr/main.do,"융합,"
인천,남부,영재학급,인천하늘초영재학급,인천광역시 중구 은하수로 294 중산동 영종하늘초등학교 인천하늘초등학교,032-745-6700,http://sky.icees.kr/main.do,"수.과학,"
인천,남부,영재학급,인천학산초영재학급,인천광역시 남구 한나루로357번길 66 학익동 학산초등학교 학산초교,032-865-7515,http://www.ihaksan.icees.kr/,"수.과학,"
인천,남부,영재학급,인천학익초영재학급(단위),"인천 남구 한나루로403번길 122 (학익동, 학익초등학교) 학익초등학교",032-629-0430,http://hagik.icees.kr,"수.과학,"
인천,남부,영재학급,인천학익초영재학급(지역공동),인천광역시 남구 한나루로403번길 122 학익동 학익초등학교 330번지,032-629-0430,http://hagik.icees.kr,"발명,"
인천,남부,영재학급,인하사대부중영재학급,인천광역시 남구 재넘이길123번길 29 학익동 인하사범대부속중고등학교 인하대학교사범대학부속중학교,032-452-9900,www.inha.icems.kr,"융합,"
인천,남부,교육청영재교육원,인천남부교육지원청영재교육원,인천광역시 남구 주안동로 46 주안동 석암초등학교 남부과학교육관,032-770-0125,https://nambu.ice.go.kr/Main.do,"수.과학,발명,"
인천,북부,영재학급,갈산중영재학급,"인천 부평구 주부토로 166 (갈산동, 갈산중학교) 갈산중학교",032-527-7144,http://kalsan.ms.kr/,"융합,"
인천,북부,영재학급,구산중영재학급,인천광역시 부평구 수변로 199 부개동 구산중학교 구산중학교,032-361-9092,http://www.kusan.icems.kr/,"수.과학,"
인천,북부,영재학급,부광중영재학급,인천광역시 부평구 충선로 140 부개동 부광중학교 22-1,032-516-5556,http://bugwang.icems.kr/,"수.과학,"
인천,북부,영재학급,부원여중영재학급,"인천 부평구 부영로 88 (부평동, 부원여자중학교) ",032-526-3966,http://buwon-gm.icems.kr/main.do,"외국어,수.과학,"
인천,북부,영재학급,부원중영재학급,인천광역시 부평구 경원대로 1339 부평동 부원중학교 70-131,032-505-2632,http://buwon.icems.kr,"융합,"
인천,북부,영재학급,부일중영재학급,"인천 부평구 영성로 3 (삼산동, 부일중학교) 부일중학교",032-519-8322,http://www.buil.icems.kr/main.do,"수.과학,"
인천,북부,영재학급,부평서여중영재학급,"인천 부평구 경원대로 1213 (십정동, 부평서여자중학교) 십정동 186-519",032-504-0412,http://bpsg.icems.kr/main.do,"정보과학,"
인천,북부,영재학급,산곡남중영재학급,인천광역시 부평구 안남로 187 산곡동 산곡남중학교 산곡남중학교,032-525-0430,http://sgnam.icems.kr,"융합,"
인천,북부,영재학급,산곡여자영재학급,인천광역시 부평구 마장로204번길 37 산곡동 산곡여자중학교 235-4번지,032-512-6746,http://www.sangok-girls.icems.kr,"융합,"
인천,북부,영재학급,산곡중영재학급,"인천 부평구 원적로300번길 14 (산곡동, 산곡중학교) 산곡중학교",032-523-7322,http://www.sangok.ms.kr/,"수.과학,"
인천,북부,영재학급,삼산중영재학급,인천광역시 부평구 충선로 308 삼산동 삼산중학교 삼산중학교,032-511-5667,http://isamsan.icems.kr/main.do,"수.과학,"
인천,북부,영재학급,인천굴포초영재학급,인천광역시 부평구 충선로234번길 19 삼산동 굴포초등학교 인천굴포초등학교,032-511-3872,http://www.gulpo.es.kr,"융합,"
인천,북부,영재학급,인천마장초영재학급,"인천광역시 부평구 안남로 266 청천동 인천마장초등학교 구,부평구 청천2동 336-10번지",032-505-5092,http://majang.icees.kr/main.do,"수.과학,"
인천,북부,영재학급,인천부곡초영재학급,인천광역시 부평구 마장로272번길 73 산곡동 부곡초등학교 인천부곡초등학교,032-504-3254,http://bugok.icees.kr,"융합,"
인천,북부,영재학급,인천부내초영재학급,"인천 부평구 수변로 129 (부개동, 인천부내초등학교) 인천부내초등학교",032-361-8122,http://bunae.icees.kr,"융합,"
인천,북부,영재학급,인천부마초영재학급(단위),"인천 부평구 안남로253번길 41 (산곡동, 인천부마초등학교) 인천부마초등학교",032-519-2544,http://buma.icees.kr/,"수.과학,"
인천,북부,영재학급,인천부마초영재학급(지역공동),"인천 부평구 안남로253번길 41 (산곡동, 인천부마초등학교) 인천부마초등학교",032-519-2544,http://www.buma.icees.kr,"발명,"
인천,북부,영재학급,인천부원초영재학급,"인천 부평구 원적로472번길 29 (부평동, 인천부원초등학교) 29",032-504-8470,http://pwe.icees.kr/main.do,"융합,"
인천,북부,영재학급,인천부평동초영재학급,인천광역시 부평구 부평대로88번길 19 부평동 부평동초등학교 부평동초등학교,032-502-5090,http://www.budongi.es.kr,"수.과학,"
인천,북부,영재학급,인천부평서초영재학급,인천광역시 부평구 부평문화로53번길 19 부평동 북부교육청 인천부평서초등학교,032-529-7543,http://bps.icees.kr/main.do,"수.과학,"
인천,북부,영재학급,인천삼산초영재학급(단위),인천광역시 부평구 후정동로 44 삼산동 삼산초등학교 44,032-525-0163,http://www.isamsan.icees.kr,"수.과학,"
인천,북부,영재학급,인천삼산초영재학급(지역공동),"인천 부평구 후정동로 44 (삼산동, 인천삼산초등학교) 인천삼산초등학교",032-525-0163,isamsan.icees.kr,"발명,"
인천,북부,영재학급,인천영선초영재학급,인천광역시 부평구 충선로 293 삼산동 영선초등학교 충선로 293,032-521-7384,http://iys.icees.kr,"수.과학,"
인천,북부,영재학급,인천진산초영재학급,인천광역시 부평구 굴포로 194 -10 삼산동 진산초등학교 456-1,032-511-3711,http://ijs.icees.kr/main.do,"수.과학,"
인천,북부,영재학급,인천한길초영재학급,인천광역시 부평구 영성중로 32 삼산동 한길초등학교 영성중로 32,032-507-4873,http://hangil.icees.kr/,"정보과학,"
